Administrative,Informational,ProductRelated,Administrative_Duration,Informational_Duration,ProductRelated_Duration,Weekend,VisitorType,Revenue
0,0,12,0.0,0.0,810.0,False,Returning_Visitor,False
0,0,3,0.0,0.0,903.0,False,Returning_Visitor,False
5,0,86,87.0,0.0,2973.008333,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
2,0,7,17.0,0.0,1093.0,False,Returning_Visitor,False
0,0,3,0.0,0.0,137.0,False,Returning_Visitor,False
0,0,8,0.0,0.0,136.75,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
3,0,6,96.0,0.0,384.0,False,New_Visitor,False
0,0,9,0.0,0.0,125.0,False,Returning_Visitor,False
0,0,2,0.0,0.0,44.0,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
4,0,31,35.125,0.0,1975.458333,True,New_Visitor,False
4,0,42,71.5,0.0,758.75,False,Returning_Visitor,False
9,2,20,222.5,46.66666667,1267.155556,False,Returning_Visitor,True
4,0,18,200.8333333,0.0,381.3333333,True,New_Visitor,False
2,1,31,33.5,91.0,1271.821212,False,Returning_Visitor,True
0,0,32,0.0,0.0,827.6462121,False,Returning_Visitor,True
0,0,5,0.0,0.0,36.0,False,Returning_Visitor,False
7,0,19,120.5,0.0,1011.5,False,Returning_Visitor,False
5,1,20,243.6666667,415.0,1267.233333,False,Returning_Visitor,True
5,1,66,53.0,97.0,4891.972222,False,Returning_Visitor,False
0,0,27,0.0,0.0,694.3035714,True,Returning_Visitor,True
4,1,150,148.5,118.0,4764.429997,False,Returning_Visitor,False
0,0,31,0.0,0.0,1350.5,False,Returning_Visitor,False
0,1,17,0.0,56.0,1385.833333,False,Returning_Visitor,True
1,0,15,6.0,0.0,500.0,False,Returning_Visitor,True
2,0,22,26.0,0.0,285.9880952,False,Returning_Visitor,False
1,0,6,6.0,0.0,45.5,False,Returning_Visitor,False
5,0,13,129.5,0.0,1507.333333,False,Returning_Visitor,False
3,1,27,223.0,24.0,1460.566667,True,New_Visitor,False
0,0,4,0.0,0.0,214.0,False,Returning_Visitor,False
0,0,6,0.0,0.0,136.5,False,Returning_Visitor,False
0,0,6,0.0,0.0,254.0,False,Returning_Visitor,False
1,0,13,5.0,0.0,545.5714286,True,Returning_Visitor,True
2,3,27,91.0,865.0,1244.833333,True,New_Visitor,False
1,0,21,78.0,0.0,555.8944444,False,New_Visitor,True
0,0,19,0.0,0.0,429.6333333,True,Returning_Visitor,False
0,0,10,0.0,0.0,111.0,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,True,Returning_Visitor,False
3,0,16,46.5,0.0,402.6904762,True,Returning_Visitor,False
0,0,15,0.0,0.0,292.6944444,False,Returning_Visitor,True
0,0,24,0.0,0.0,654.0666667,False,Returning_Visitor,False
2,1,95,254.0,39.0,4990.959524,False,Returning_Visitor,True
0,0,4,0.0,0.0,158.0,False,Returning_Visitor,False
0,0,77,0.0,0.0,3332.208333,False,Returning_Visitor,False
0,0,130,0.0,0.0,4164.936905,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
5,0,25,85.66666667,0.0,1194.5,False,New_Visitor,True
3,0,21,154.5,0.0,638.3333333,False,Returning_Visitor,False
0,0,13,0.0,0.0,152.25,False,Returning_Visitor,False
0,0,17,0.0,0.0,631.5,False,Returning_Visitor,False
0,0,9,0.0,0.0,58.0,True,Returning_Visitor,False
0,0,2,0.0,0.0,0.0,False,Returning_Visitor,False
1,0,28,3.0,0.0,271.125,False,New_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
1,0,151,7.0,0.0,2564.278157,False,Returning_Visitor,False
0,0,12,0.0,0.0,896.5,False,Returning_Visitor,True
3,0,57,226.9545455,0.0,4895.022989,False,Returning_Visitor,False
6,2,58,97.88235294,9.0,2293.59902,False,Returning_Visitor,True
4,0,77,515.6,0.0,1449.683333,False,Returning_Visitor,False
1,3,8,397.5,89.5,249.0,True,Returning_Visitor,False
2,0,5,16.5,0.0,37.5,False,Returning_Visitor,False
2,0,10,30.0,0.0,121.0,False,New_Visitor,False
6,1,51,60.0,30.0,1403.841919,False,Returning_Visitor,False
0,0,8,0.0,0.0,227.0,False,Returning_Visitor,False
0,0,8,0.0,0.0,228.0,False,Returning_Visitor,False
1,0,16,22.75,0.0,461.0833333,False,Returning_Visitor,False
0,0,2,0.0,0.0,12.0,True,Returning_Visitor,False
4,0,34,46.5,0.0,762.5,False,Returning_Visitor,False
0,0,5,0.0,0.0,74.5,False,Returning_Visitor,False
3,0,21,27.0,0.0,898.0,False,Returning_Visitor,True
3,0,5,23.0,0.0,91.0,True,Returning_Visitor,False
0,0,19,0.0,0.0,583.1666667,False,Returning_Visitor,False
3,0,13,62.0,0.0,392.9285714,False,New_Visitor,False
2,0,13,102.0,0.0,177.5,True,New_Visitor,False
0,0,13,0.0,0.0,436.0,False,Returning_Visitor,False
3,0,79,61.0,0.0,2819.966667,False,Returning_Visitor,False
0,0,2,0.0,0.0,4.0,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,23,0.0,0.0,1888.5,True,New_Visitor,True
0,0,6,0.0,0.0,140.0,False,Returning_Visitor,False
0,0,5,0.0,0.0,252.5,False,Returning_Visitor,False
0,0,12,0.0,0.0,666.0,False,Returning_Visitor,False
0,0,36,0.0,0.0,851.3333333,False,Returning_Visitor,False
0,0,18,0.0,0.0,224.0,False,Returning_Visitor,False
0,0,13,0.0,0.0,253.3333333,False,Returning_Visitor,False
9,0,28,175.9333333,0.0,717.2190476,True,Returning_Visitor,False
0,0,22,0.0,0.0,370.3333333,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,True,Returning_Visitor,False
4,0,29,47.0,0.0,5198.533333,False,Returning_Visitor,False
4,0,19,92.0,0.0,1148.838095,False,Returning_Visitor,False
1,0,13,4.0,0.0,152.6666667,False,Returning_Visitor,False
0,0,6,0.0,0.0,474.0,True,New_Visitor,False
0,0,15,0.0,0.0,907.5,False,Returning_Visitor,False
0,0,12,0.0,0.0,505.3333333,False,Returning_Visitor,False
0,0,20,0.0,0.0,497.0,False,Returning_Visitor,False
2,0,46,675.3333333,0.0,1103.916667,False,Returning_Visitor,False
0,0,4,0.0,0.0,0.0,False,Returning_Visitor,False
2,1,25,37.0,18.0,430.5,True,Returning_Visitor,False
2,0,31,129.0,0.0,866.7,False,Returning_Visitor,True
0,0,21,0.0,0.0,1492.166667,False,Returning_Visitor,False
0,0,7,0.0,0.0,17.0,False,Returning_Visitor,False
0,0,7,0.0,0.0,137.5,False,Returning_Visitor,False
0,0,20,0.0,0.0,950.3285714,True,Returning_Visitor,False
0,0,2,0.0,0.0,7.0,False,Returning_Visitor,False
0,0,18,0.0,0.0,286.0,False,Returning_Visitor,False
2,0,25,144.0,0.0,1711.333333,False,Returning_Visitor,False
1,0,45,6.0,0.0,2487.333333,False,Returning_Visitor,False
0,0,5,0.0,0.0,829.5,True,Returning_Visitor,False
1,0,7,0.0,0.0,88.0,False,Returning_Visitor,False
7,0,26,89.5,0.0,1163.333333,False,New_Visitor,True
3,0,20,91.75,0.0,1171.333333,True,Returning_Visitor,False
0,0,8,0.0,0.0,149.0,False,Returning_Visitor,False
1,0,12,81.0,0.0,131.5,True,Returning_Visitor,False
0,0,4,0.0,0.0,81.5,True,Returning_Visitor,False
3,0,9,296.0,0.0,394.5,True,New_Visitor,True
0,0,17,0.0,0.0,336.0,False,Returning_Visitor,False
0,0,21,0.0,0.0,452.797619,False,Returning_Visitor,True
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
3,0,36,269.1666667,0.0,2281.208333,False,Returning_Visitor,False
3,0,36,168.75,0.0,1262.833333,True,Returning_Visitor,True
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,1,0.0,0.0,643.0,False,Returning_Visitor,False
0,0,6,0.0,0.0,189.0,False,Returning_Visitor,False
3,1,49,430.8333333,262.0,2338.567766,False,Returning_Visitor,True
0,0,6,0.0,0.0,181.0,False,Returning_Visitor,False
0,0,24,0.0,0.0,597.8333333,False,Returning_Visitor,False
7,0,28,150.5,0.0,549.0833333,False,Returning_Visitor,True
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,10,0.0,0.0,170.0,False,Returning_Visitor,False
2,0,4,53.0,0.0,46.0,False,Returning_Visitor,False
3,2,51,102.0,108.0,1742.325216,True,Returning_Visitor,False
5,0,40,47.5,0.0,787.2,False,Returning_Visitor,False
0,0,33,0.0,0.0,1239.5,True,Returning_Visitor,False
5,0,23,724.5,0.0,867.3333333,False,Returning_Visitor,True
0,0,1,0.0,0.0,0.0,True,Returning_Visitor,False
0,1,124,0.0,0.0,4093.430519,False,Returning_Visitor,False
1,0,19,7.5,0.0,216.1666667,False,Returning_Visitor,False
1,4,23,28.0,162.0,659.0833333,False,Returning_Visitor,False
4,2,43,130.5,51.0,2265.529221,False,Returning_Visitor,False
0,0,8,0.0,0.0,729.0,False,Returning_Visitor,False
0,0,23,0.0,0.0,1299.5,False,Returning_Visitor,False
0,0,6,0.0,0.0,103.0,False,Returning_Visitor,False
0,0,16,0.0,0.0,129.3333333,False,Returning_Visitor,False
0,0,2,0.0,0.0,162.0,False,Returning_Visitor,False
2,0,5,96.0,0.0,122.0,True,Returning_Visitor,False
7,0,71,228.125,0.0,1294.251207,False,Returning_Visitor,False
7,2,10,133.1666667,80.0,246.7916667,False,New_Visitor,False
9,3,45,357.25,115.0,2889.25,False,Returning_Visitor,True
3,0,25,14.0,0.0,4207.666667,True,Returning_Visitor,False
1,0,18,6.0,0.0,199.5,False,Returning_Visitor,False
0,0,28,0.0,0.0,2529.75,False,Returning_Visitor,False
0,0,9,0.0,0.0,2081.0,False,Returning_Visitor,False
2,0,21,418.6666667,0.0,1845.666667,False,Returning_Visitor,False
6,1,51,335.1190476,8.0,1927.031548,True,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,11,0.0,0.0,831.9333333,False,Returning_Visitor,False
1,0,82,10.0,0.0,706.2996032,True,Returning_Visitor,False
9,1,32,329.297619,75.0,1888.547619,True,Returning_Visitor,True
6,3,54,91.98484848,58.95238095,2407.322811,False,Returning_Visitor,False
2,0,42,47.0,0.0,1528.382468,True,New_Visitor,True
6,3,25,153.275,394.0,599.1,True,Returning_Visitor,False
4,0,34,86.0,0.0,4656.800366,False,Returning_Visitor,False
0,0,5,0.0,0.0,151.2,False,Returning_Visitor,False
6,3,75,89.0,12.0,5378.045851,False,Returning_Visitor,True
0,0,7,0.0,0.0,212.0,False,Returning_Visitor,False
2,0,0,2.0,0.0,0.0,True,Returning_Visitor,False
0,0,16,0.0,0.0,748.4,False,Returning_Visitor,False
0,0,38,0.0,0.0,314.8333333,False,Returning_Visitor,False
1,0,19,0.0,0.0,867.8333333,False,Returning_Visitor,False
0,2,9,0.0,56.0,379.0,False,New_Visitor,False
2,0,3,48.0,0.0,66.5,False,Returning_Visitor,False
10,3,26,527.0,213.0,994.8222222,False,Returning_Visitor,False
1,0,50,135.5,0.0,824.6666667,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
3,4,15,133.5,191.0,443.9333333,False,Returning_Visitor,False
7,0,32,186.1,0.0,906.3,False,Returning_Visitor,False
0,0,3,0.0,0.0,57.0,False,Returning_Visitor,False
0,0,6,0.0,0.0,117.0,False,Returning_Visitor,False
5,4,50,69.0,163.0,2424.75,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,3,0.0,0.0,311.0,False,Returning_Visitor,False
4,1,160,91.0,188.0,2418.52904,False,Returning_Visitor,False
0,0,39,0.0,0.0,905.6,False,Returning_Visitor,False
0,0,8,0.0,0.0,100.0,True,Returning_Visitor,False
0,0,30,0.0,0.0,986.5,False,Returning_Visitor,False
5,0,32,43.4,0.0,3121.555556,False,Returning_Visitor,False
4,0,34,32.66666667,0.0,1378.966667,True,Returning_Visitor,True
6,0,49,86.2,0.0,3003.419048,False,Returning_Visitor,False
0,1,43,0.0,25.0,2053.933333,True,Returning_Visitor,False
1,0,4,299.0,0.0,212.5,True,Returning_Visitor,False
10,0,29,295.6940559,0.0,785.474359,True,Returning_Visitor,True
2,0,23,14.5,0.0,316.3333333,True,Returning_Visitor,False
1,4,28,41.0,360.0,769.5,False,Returning_Visitor,False
0,0,15,0.0,0.0,298.1666667,False,Returning_Visitor,False
0,1,32,0.0,48.0,1808.333333,False,Returning_Visitor,True
0,0,30,0.0,0.0,1184.5,False,Returning_Visitor,False
3,0,3,177.0,0.0,184.5,False,New_Visitor,False
3,5,127,77.0,243.0,2573.875,False,Returning_Visitor,False
5,2,64,187.2666667,17.0,2121.304304,True,Returning_Visitor,False
5,0,125,587.0,0.0,4639.410534,False,Returning_Visitor,False
3,2,16,76.5,66.0,315.3666667,True,Returning_Visitor,False
1,1,11,35.0,49.5,1464.0,False,Returning_Visitor,True
0,2,66,0.0,236.0,1483.55,True,Returning_Visitor,True
1,1,53,7.0,97.0,2247.608298,False,Returning_Visitor,False
0,0,19,0.0,0.0,950.0,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,3,0.0,0.0,29.0,True,Returning_Visitor,False
1,0,7,5.0,0.0,228.0,False,Returning_Visitor,False
0,0,2,0.0,0.0,205.0,False,Returning_Visitor,False
1,0,35,25.0,0.0,1570.5,True,Returning_Visitor,True
0,1,14,0.0,0.0,101.0,False,Returning_Visitor,False
2,0,11,36.5,0.0,295.9,True,Returning_Visitor,False
2,0,7,145.0,0.0,196.5,False,Returning_Visitor,False
1,0,15,13.0,0.0,524.5,False,Returning_Visitor,True
0,0,2,0.0,0.0,0.0,False,Returning_Visitor,False
3,0,32,80.0,0.0,931.5,False,Returning_Visitor,False
7,4,16,75.84615385,246.3333333,672.8794872,False,Returning_Visitor,False
0,0,5,0.0,0.0,0.0,False,Returning_Visitor,False
7,0,73,164.5,0.0,3022.478571,False,Returning_Visitor,False
4,0,27,309.0,0.0,877.5,False,New_Visitor,True
0,1,20,0.0,416.0,412.8333333,False,Returning_Visitor,False
3,0,22,47.0,0.0,486.5,False,Returning_Visitor,False
0,1,29,0.0,51.0,1225.5,False,New_Visitor,True
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,2,0.0,0.0,0.0,False,Returning_Visitor,False
12,0,90,240.2,0.0,1221.853846,False,Returning_Visitor,False
0,0,14,0.0,0.0,258.0,False,Returning_Visitor,False
0,0,30,0.0,0.0,1370.833333,False,Returning_Visitor,False
0,0,15,0.0,0.0,1652.0,False,Returning_Visitor,False
2,0,6,123.0,0.0,178.3333333,True,Returning_Visitor,False
0,0,43,0.0,0.0,1146.5,False,Returning_Visitor,False
2,0,98,29.33333333,0.0,2680.828571,False,Returning_Visitor,True
1,0,11,47.0,0.0,197.5,False,New_Visitor,False
5,2,46,152.875,81.0,2295.182143,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,17,0.0,0.0,248.9,False,Returning_Visitor,False
0,0,2,0.0,0.0,44.0,False,Returning_Visitor,False
0,0,44,0.0,0.0,1151.116667,False,Returning_Visitor,False
1,1,28,10.0,0.0,830.0,False,Returning_Visitor,False
0,0,15,0.0,0.0,125.25,False,Returning_Visitor,False
0,0,3,0.0,0.0,17.0,False,Returning_Visitor,False
4,0,42,96.5,0.0,2172.333333,False,Returning_Visitor,False
0,0,21,0.0,0.0,358.25,False,Returning_Visitor,False
1,0,13,35.0,0.0,233.1666667,False,Returning_Visitor,False
0,0,20,0.0,0.0,528.0,False,New_Visitor,True
5,0,16,72.5,0.0,1154.766667,True,Returning_Visitor,False
1,1,30,38.0,16.0,1522.816667,False,Returning_Visitor,False
0,0,13,0.0,0.0,468.1666667,True,New_Visitor,False
0,0,15,0.0,0.0,432.5,False,Returning_Visitor,False
3,1,36,76.75,0.0,1100.916667,False,Returning_Visitor,False
0,0,33,0.0,0.0,663.2333333,False,Returning_Visitor,False
2,0,24,353.0,0.0,2874.083333,False,Returning_Visitor,False
4,4,13,104.5,261.8333333,214.6922078,True,Returning_Visitor,False
0,0,2,0.0,0.0,28.0,False,Returning_Visitor,False
3,0,5,134.0,0.0,78.5,True,Returning_Visitor,False
0,0,28,0.0,0.0,534.5833333,True,Returning_Visitor,False
0,0,10,0.0,0.0,262.6666667,False,Returning_Visitor,False
6,0,56,43.1,0.0,1056.15,False,Returning_Visitor,False
8,0,31,119.0,0.0,1273.875,False,New_Visitor,True
0,2,27,0.0,66.0,875.5,True,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
4,1,14,38.5,308.0,582.0,True,Returning_Visitor,False
0,0,13,0.0,0.0,0.0,False,Returning_Visitor,False
2,0,9,16.66666667,0.0,63.66666667,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,22,0.0,0.0,1443.25,False,Returning_Visitor,False
2,4,30,18.0,15.0,569.1190476,False,Returning_Visitor,False
3,0,16,231.0,0.0,386.4444444,False,Returning_Visitor,False
0,0,13,0.0,0.0,399.5,True,Returning_Visitor,False
1,0,10,24.0,0.0,238.5,False,New_Visitor,False
0,0,3,0.0,0.0,17.0,False,Returning_Visitor,False
1,0,0,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,True,Returning_Visitor,False
0,0,2,0.0,0.0,59.0,False,Returning_Visitor,False
4,1,47,92.25,0.0,1506.220833,False,Returning_Visitor,True
7,0,7,145.0,0.0,96.0,False,New_Visitor,False
4,0,20,155.5,0.0,588.9,False,New_Visitor,False
7,0,43,135.9166667,0.0,1719.416667,True,Returning_Visitor,False
0,0,4,0.0,0.0,41.0,False,Returning_Visitor,False
0,1,31,0.0,257.0,1906.8,False,Returning_Visitor,True
0,0,10,0.0,0.0,262.5,False,Returning_Visitor,False
5,0,17,119.15,0.0,457.2333333,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,6,0.0,0.0,227.3333333,True,New_Visitor,False
0,0,2,0.0,0.0,0.0,True,Returning_Visitor,False
8,0,8,123.0,0.0,95.0,False,New_Visitor,False
4,0,8,59.0,0.0,517.5,False,Returning_Visitor,False
4,2,16,107.5333333,298.0,570.3333333,False,Returning_Visitor,False
3,0,15,84.0,0.0,183.0952381,False,New_Visitor,False
0,0,10,0.0,0.0,366.0,False,Returning_Visitor,False
0,0,3,0.0,0.0,133.5,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,25,0.0,0.0,280.9333333,False,Returning_Visitor,False
0,0,4,0.0,0.0,44.0,False,Returning_Visitor,False
0,0,9,0.0,0.0,265.6,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
4,0,3,124.0,0.0,165.0,False,Returning_Visitor,False
0,0,5,0.0,0.0,109.0,True,Returning_Visitor,False
2,0,47,61.16666667,0.0,901.25,False,Returning_Visitor,True
2,1,34,39.5,161.0,1406.209524,False,Returning_Visitor,True
0,1,25,0.0,33.0,972.25,False,Returning_Visitor,False
0,0,34,0.0,0.0,965.8333333,False,Returning_Visitor,False
0,0,2,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,5,0.0,0.0,214.0,False,Returning_Visitor,False
0,0,7,0.0,0.0,267.0,False,Returning_Visitor,False
8,2,5,217.0,281.5,236.1666667,False,Returning_Visitor,False
1,2,25,80.0,48.0,879.6666667,True,New_Visitor,False
0,0,6,0.0,0.0,1044.0,False,Returning_Visitor,False
6,5,45,124.5,132.8333333,901.0916667,False,Returning_Visitor,False
3,1,32,277.6666667,32.0,1671.257393,False,Returning_Visitor,False
8,0,50,398.7,0.0,1483.366667,False,Returning_Visitor,False
0,0,19,0.0,0.0,5538.916667,True,Returning_Visitor,False
1,0,11,56.0,0.0,191.0,True,New_Visitor,False
1,0,20,29.0,0.0,451.9333333,False,Returning_Visitor,False
0,0,10,0.0,0.0,224.0,False,Returning_Visitor,False
5,0,44,147.75,0.0,670.3,False,Returning_Visitor,False
0,0,5,0.0,0.0,210.0,False,Returning_Visitor,False
0,0,19,0.0,0.0,900.9166667,False,Returning_Visitor,False
4,3,10,149.5,56.5,368.0,False,Returning_Visitor,False
0,1,0,0.0,0.0,0.0,True,Returning_Visitor,False
0,0,9,0.0,0.0,216.0,False,Returning_Visitor,False
2,0,23,13.5,0.0,1580.166667,False,Returning_Visitor,False
0,0,40,0.0,0.0,587.6911765,False,Returning_Visitor,False
3,0,64,42.33333333,0.0,2471.391775,False,Returning_Visitor,True
0,0,23,0.0,0.0,502.4666667,False,Returning_Visitor,False
0,0,7,0.0,0.0,317.0,False,Returning_Visitor,False
0,0,65,0.0,0.0,3864.428571,False,Returning_Visitor,False
6,0,69,34.0,0.0,2456.297619,False,Returning_Visitor,False
7,0,66,200.5,0.0,2656.183333,False,Returning_Visitor,False
4,0,19,85.0,0.0,599.0,False,Returning_Visitor,False
7,0,13,424.1666667,0.0,1212.0,False,Returning_Visitor,False
0,0,3,0.0,0.0,127.0,False,Returning_Visitor,True
0,0,9,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,10,0.0,0.0,173.25,False,Returning_Visitor,False
3,2,23,65.16666667,16.0,599.3333333,True,Returning_Visitor,True
0,0,48,0.0,0.0,2215.866667,False,Returning_Visitor,False
10,2,77,220.0,88.0,5284.765079,False,Returning_Visitor,False
0,0,17,0.0,0.0,433.1333333,True,Returning_Visitor,False
6,3,65,389.75,545.0,1690.790351,True,Returning_Visitor,False
8,1,63,462.0,57.0,1621.152083,False,Returning_Visitor,False
0,0,13,0.0,0.0,454.5,False,Returning_Visitor,False
0,0,14,0.0,0.0,197.5,False,Returning_Visitor,False
2,0,29,37.0,0.0,911.5,False,Returning_Visitor,False
0,0,10,0.0,0.0,196.5,False,Returning_Visitor,False
2,0,7,28.0,0.0,115.6666667,True,New_Visitor,False
5,1,41,118.7,26.0,1019.293939,True,Returning_Visitor,False
0,0,53,0.0,0.0,715.5,True,Returning_Visitor,False
0,0,150,0.0,0.0,3147.584294,False,Returning_Visitor,False
0,0,11,0.0,0.0,321.9583333,False,Returning_Visitor,False
3,0,22,9.0,0.0,169.5,False,Returning_Visitor,False
2,1,49,89.75,89.0,2104.3114,False,Returning_Visitor,False
0,0,12,0.0,0.0,499.0,True,New_Visitor,True
0,0,9,0.0,0.0,120.0,False,Returning_Visitor,False
9,2,116,281.75,144.5,7009.095996,False,Returning_Visitor,False
1,0,1,0.0,0.0,0.0,True,Returning_Visitor,False
0,0,42,0.0,0.0,2058.25,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
4,1,19,69.0,0.0,580.5,True,Returning_Visitor,True
0,0,1,0.0,0.0,0.0,True,Returning_Visitor,False
3,0,52,131.75,0.0,1701.857143,False,Returning_Visitor,False
4,0,15,15.5,0.0,312.7,False,Returning_Visitor,False
0,0,2,0.0,0.0,0.0,False,Returning_Visitor,False
1,0,9,4.0,0.0,495.0,False,Returning_Visitor,False
0,0,6,0.0,0.0,202.0,False,Returning_Visitor,False
1,0,39,4.5,0.0,908.3333333,False,Returning_Visitor,False
0,0,30,0.0,0.0,480.5,False,Returning_Visitor,False
0,0,5,0.0,0.0,277.0,False,Returning_Visitor,False
0,0,5,0.0,0.0,226.0,False,Returning_Visitor,False
0,0,5,0.0,0.0,138.0,False,Returning_Visitor,False
0,0,8,0.0,0.0,59.0,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,New_Visitor,False
1,0,19,3.0,0.0,273.0,False,Returning_Visitor,False
0,0,10,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,16,0.0,0.0,360.0,False,Returning_Visitor,False
0,0,2,0.0,0.0,40.0,False,Returning_Visitor,False
0,2,1,0.0,28.0,0.0,False,Returning_Visitor,False
0,0,27,0.0,0.0,1547.5,False,Returning_Visitor,False
2,0,25,37.0,0.0,1127.25,False,Returning_Visitor,False
8,3,29,181.1666667,52.0,996.0833333,False,Returning_Visitor,False
0,0,13,0.0,0.0,227.7,False,Returning_Visitor,False
3,0,10,45.0,0.0,579.3333333,False,New_Visitor,False
2,0,12,33.0,0.0,237.0,False,Returning_Visitor,False
3,4,14,54.5,472.0,678.5,False,New_Visitor,False
0,0,6,0.0,0.0,81.0,True,Returning_Visitor,False
0,0,12,0.0,0.0,285.1666667,False,Returning_Visitor,False
0,0,1,0.0,0.0,340.2,True,Returning_Visitor,False
0,0,10,0.0,0.0,231.0,False,Returning_Visitor,False
7,2,28,146.0,37.0,2054.114286,False,Returning_Visitor,False
2,0,21,20.0,0.0,2008.833333,False,Returning_Visitor,False
0,0,19,0.0,0.0,1065.9,True,Returning_Visitor,False
4,0,6,431.0,0.0,619.0,False,Returning_Visitor,False
0,0,21,0.0,0.0,584.1333333,True,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,New_Visitor,False
11,0,149,210.8555556,0.0,4107.119658,False,Returning_Visitor,False
0,0,12,0.0,0.0,293.5,False,Returning_Visitor,False
3,0,9,58.33333333,0.0,229.6666667,True,Returning_Visitor,False
2,0,11,32.0,0.0,155.8333333,False,Returning_Visitor,False
1,0,92,5.0,0.0,1688.058761,True,Returning_Visitor,False
0,0,10,0.0,0.0,234.0,False,Returning_Visitor,False
0,0,13,0.0,0.0,197.2,False,Returning_Visitor,False
0,2,89,0.0,39.66666667,3509.130952,True,Returning_Visitor,False
5,0,16,52.0,0.0,866.5,False,Returning_Visitor,False
0,2,12,0.0,499.0,755.0,False,New_Visitor,True
1,0,4,27.0,0.0,30.0,False,New_Visitor,False
7,0,48,92.5,0.0,1681.52381,False,Returning_Visitor,False
5,0,61,70.0,0.0,2635.61627,False,Returning_Visitor,False
0,0,22,0.0,0.0,231.5,False,Returning_Visitor,False
3,2,9,49.33333333,346.1666667,194.3333333,False,Returning_Visitor,False
5,2,36,427.0,108.0,1564.161905,False,Returning_Visitor,False
0,0,4,0.0,0.0,124.5,False,Returning_Visitor,False
0,0,34,0.0,0.0,1021.75,False,Returning_Visitor,False
5,1,77,626.0,66.0,2660.15,False,Returning_Visitor,False
0,0,2,0.0,0.0,12.0,False,Returning_Visitor,False
2,5,1,109.0,125.0,34.0,False,Returning_Visitor,False
0,0,2,0.0,0.0,17.0,False,Returning_Visitor,False
0,0,36,0.0,0.0,1135.166667,True,Returning_Visitor,False
3,0,13,91.0,0.0,298.2333333,False,Returning_Visitor,False
0,0,12,0.0,0.0,554.5,False,New_Visitor,True
2,0,22,23.0,0.0,335.6666667,True,New_Visitor,False
8,1,95,131.3333333,4.0,2107.583333,True,Returning_Visitor,False
0,0,4,0.0,0.0,96.33333333,True,Returning_Visitor,False
9,1,75,128.5714286,10.66666667,2755.336111,True,Returning_Visitor,False
0,0,69,0.0,0.0,653.2777778,False,Returning_Visitor,False
0,0,4,0.0,0.0,44.0,True,New_Visitor,False
5,2,33,230.3333333,64.0,964.047619,False,Returning_Visitor,False
2,0,22,90.0,0.0,650.6666667,False,Returning_Visitor,False
7,0,5,245.3333333,0.0,256.6666667,False,Returning_Visitor,False
0,0,5,0.0,0.0,28.0,False,Returning_Visitor,False
0,0,23,0.0,0.0,1516.966667,False,Returning_Visitor,False
0,0,24,0.0,0.0,648.0678571,False,Returning_Visitor,False
0,0,16,0.0,0.0,462.0,False,Returning_Visitor,False
0,0,6,0.0,0.0,63.0,False,Returning_Visitor,False
1,1,16,337.0,39.0,630.5,True,Returning_Visitor,True
